id,statement,clean_statement,label,label_binary,subject,speaker,party,job,state,subject_code,party_code,speaker_code,job_code,state_code,statement_length,word_count,has_question,has_exclamation,has_quotes,uppercase_ratio,avg_word_length
2509.json,"Since Debbie Halvorson has been in politics, Illinois has lost hundreds of thousands of jobs.",since debbie halvorson has been in politics illinois has lost hundreds of thousands of jobs.,half-true,1,"economy,message-machine",adam-kinzinger,republican,U.S. Representative,Illinois,2233,19,17,926,19,92,15,0,0,0,0.043010752688172046,5.2
7613.json,Says Ive authored the first bipartisan tax reform bill in a quarter-century.,says ive authored the first bipartisan tax reform bill in a quartercentury.,mostly-true,1,"bipartisanship,congress,taxes",ron-wyden,democrat,U.S. Senator,Oregon,326,5,2408,941,48,75,12,0,0,0,0.02631578947368421,5.333333333333333
8337.json,"Many state and federal agencies have such navigators involved in helping folks maneuver through the often complex processes associated with filing benefits claims, for example -- even buying health insurance.",many state and federal agencies have such navigators involved in helping folks maneuver through the often complex processes associated with filing benefits claims for example even buying health insurance.,true,1,health-care,bill-nelson,democrat,unknown,Florida,3075,5,250,1176,13,204,29,0,0,0,0.004807692307692308,6.068965517241379
6156.json,SaysJosh Mandels campaign is under FBI investigation,saysjosh mandels campaign is under fbi investigation,false,0,"campaign-finance,crime,elections",workers-voice,none,Political action committee,District of Columbia,417,16,2893,627,12,52,7,0,0,0,0.11538461538461539,6.571428571428571
2605.json,Sharron Angle voted to protect sex offenders.,sharron angle voted to protect sex offenders.,mostly-true,1,"legal-issues,message-machine,public-safety",harry-reid,democrat,Senate Democratic Leader,Nevada,3537,5,1086,782,36,45,7,0,0,0,0.044444444444444446,5.571428571428571
5966.json,Says the majority of candidates in Texas 25th Congressional District live outside the district.,says the majority of candidates in texas th congressional district live outside the district.,barely-true,0,candidates-biography,justin-hewlett,republican,"Mayor of Cleburne, Texas",Texas,462,19,1514,501,62,93,14,0,0,0,0.042105263157894736,5.714285714285714
13427.json,I have tremendous support from women.,i have tremendous support from women.,false,0,"elections,women",donald-trump,republican,President-Elect,New York,2517,19,774,693,41,37,6,0,0,0,0.02702702702702703,5.333333333333333
4365.json,Says theres not much evidence to suggest that people have (contributed to global warming) or can do very much to change anything.,says theres not much evidence to suggest that people have contributed to global warming or can do very much to change anything.,false,0,"climate-change,environment",kevin-coughlin,republican,Candidate for U.S. Senate ,Ohio,1155,19,1590,119,46,127,22,0,0,0,0.007751937984496124,4.818181818181818
9098.json,Floridas revenue is growing at a faster rate than almost any state in the country.,floridas revenue is growing at a faster rate than almost any state in the country.,barely-true,0,"economy,taxes",jeb-bush,republican,unknown,Florida,2301,19,1231,1176,13,82,15,0,0,0,0.012195121951219513,4.533333333333333
9884.json,A poll found that 20% of young adults use (smartphones) during sex.,a poll found that of young adults use smartphones during sex.,mostly-true,1,"sexuality,technology",arianna-huffington,none,"Founder, The Huffington Post",unknown,3734,16,146,373,84,61,11,0,0,0,0.014925373134328358,4.636363636363637
518.json,"Obama said he would ""stand with the Muslims should the political winds shift in an ugly direction.""",obama said he would stand with the muslims should the political winds shift in an ugly direction.,false,0,"candidates-biography,civil-rights,religion",chain-email,none,unknown,unknown,482,16,409,1176,84,97,17,0,0,1,0.020202020202020204,4.764705882352941
10958.json,The gap between the very rich and everyone else in America is wider today than at any time since the 1920s.,the gap between the very rich and everyone else in america is wider today than at any time since the s.,mostly-true,1,"economy,income",bernie-s,independent,U.S. Senator,Vermont,2142,10,215,941,66,103,21,0,0,0,0.018691588785046728,3.9523809523809526
4437.json,We know that President Obama stole over $500 billion out of Medicare to switch it over to Obamacare.,we know that president obama stole over billion out of medicare to switch it over to obamacare.,barely-true,0,"federal-budget,health-care,medicare",michele-bachmann,republican,Congresswoman,Minnesota,2722,19,1892,227,31,95,17,0,0,0,0.05,4.647058823529412
3573.json,"A cap-and-trade bill would destroy over 50,000 jobs in Virginia.",a capandtrade bill would destroy over jobs in virginia.,barely-true,0,"environment,jobs,market-regulation",robert-hurt,republican,U.S. Congressman,Virginia,2628,19,2363,913,69,55,9,0,0,0,0.03125,5.222222222222222
7704.json,"Nearly 40,000 new jobs have been created in the last year due to the new wells . . . right here in Ohio.",nearly new jobs have been created in the last year due to the new wells . . . right here in ohio.,pants-fire,0,"energy,jobs",ohio-oil-and-gas-association,none,Trade organization,Ohio,2576,16,2072,902,46,97,22,0,0,0,0.019230769230769232,3.4545454545454546
3198.json,Tells President Barack Obama that he also asked former President George W. Bush about how he felt about Americans hating him.,tells president barack obama that he also asked former president george w. bush about how he felt about americans hating him.,true,1,"bush-administration,pundits",bill-oreilly,none,Fox News Channel host,unknown,378,16,252,375,84,125,21,0,0,0,0.072,5.0
5821.json,"Says I worked with our Mayor and other commissioners to help save the school year when a budget crisis in Salem threatened to cut four weeks of the school year, including negotiating with teachers to work for free.",says i worked with our mayor and other commissioners to help save the school year when a budget crisis in salem threatened to cut four weeks of the school year including negotiating with teachers to work for free.,false,0,"city-government,education,message-machine-2012,voting-record",charlie-hales,none,"Senior vice president, HDR Engineering",Oregon,1024,16,431,801,48,213,38,0,0,0,0.018691588785046728,4.631578947368421
9012.json,Sarah Eckhardt refused to take her own pay increases repeatedly.,sarah eckhardt refused to take her own pay increases repeatedly.,half-true,1,"candidates-biography,county-budget,county-government",change-austinorg,none,Political action committee,Texas,513,16,410,627,62,64,10,0,0,0,0.03125,5.5
8480.json,This is the year Florida becomes a majority minority state.,this is the year florida becomes a majority minority state.,false,0,"census,diversity",alan-grayson,democrat,U.S. House of Representatives,Florida,753,5,33,922,13,59,10,0,0,0,0.03389830508474576,5.0
11979.json,"We work longer hours than any people in the industrialized world, including the Japanese.",we work longer hours than any people in the industrialized world including the japanese.,barely-true,0,workers,bernie-s,independent,U.S. Senator,Vermont,3827,10,215,941,66,88,14,0,0,0,0.02247191011235955,5.357142857142857
8105.json,Says Greg Abbott converted over $1 million in federal grant money intended for use to prosecute online sexual predators and other cyber crimes and instead used it to harass and prosecute senior citizens who were assisting other senior citizens in applying for mail-in ballots.,says greg abbott converted over million in federal grant money intended for use to prosecute online sexual predators and other cyber crimes and instead used it to harass and prosecute senior citizens who were assisting other senior citizens in applying for mailin ballots.,false,0,"crime,criminal-justice,elections,legal-issues",lone-star-project,democrat,unknown,Washington,1564,5,1703,1176,72,272,43,0,0,0,0.010869565217391304,5.348837209302325
4934.json,Richard Cordrays nomination to head the Consumer Financial Protection Bureau marks the first time in Senate history that a political party has blocked a nomination of someone because they didnt like the construction of the agency.,richard cordrays nomination to head the consumer financial protection bureau marks the first time in senate history that a political party has blocked a nomination of someone because they didnt like the construction of the agency.,true,1,"consumer-safety,financial-regulation,government-regulation",sherrod-brown,democrat,U.S. Senator,Ohio,1298,5,2530,941,46,230,36,0,0,0,0.030434782608695653,5.416666666666667
8879.json,Says President Barack Obamas health care law is expected to destroy 2.3 million jobs.,says president barack obamas health care law is expected to destroy . million jobs.,barely-true,0,health-care,john-boehner,republican,Speaker of the House of Representatives,Ohio,3075,19,1370,811,46,83,14,0,0,0,0.047058823529411764,5.0
482.json,"John McCain ""is one of the few senators of either party who oppose this bill (to expand education aid for veterans) because he thinks it's too generous.""",john mccain is one of the few senators of either party who oppose this bill to expand education aid for veterans because he thinks its too generous.,barely-true,0,military,barack-obama,democrat,President,Illinois,3619,5,182,642,19,148,27,0,0,1,0.0196078431372549,4.518518518518518
11022.json,Chris Christie has led New Jersey to a record-breaking 9 credit downgrades.,chris christie has led new jersey to a recordbreaking credit downgrades.,mostly-true,1,"elections,pensions,state-finances",donna-brazile,democrat,Political commentator,"Washington, D.C.",2495,5,777,629,76,72,11,0,0,0,0.05333333333333334,5.636363636363637
3247.json,"In Texas, sexting is a felony sex offense for teenagers that can mean up to 10 years in prison.",in texas sexting is a felony sex offense for teenagers that can mean up to years in prison.,half-true,1,"children,crime,criminal-justice,technology",whoopi-goldberg,talk-show-host,The View co-host,New York ,794,21,2861,893,42,91,18,0,0,0,0.021052631578947368,4.111111111111111
10162.json,I fought 38 Studios from the beginning.,i fought studios from the beginning.,barely-true,0,"candidates-biography,debates,economy,history,job-accomplishments,message-machine-2014,state-budget,state-finances",gina-raimondo,democrat,venture capital company founder,Rhode Island,535,5,1039,1177,53,36,6,0,0,0,0.05128205128205128,5.166666666666667
11309.json,Says Wisconsin Gov. Scott Walker turned a $1 billion surplus into a $2.2 billion budget deficit.,says wisconsin gov. scott walker turned a billion surplus into a . billion budget deficit.,barely-true,0,economy,donald-trump,republican,President-Elect,New York,1975,19,774,693,41,90,15,0,0,0,0.052083333333333336,5.066666666666666
10934.json,"In Muslim countries, under the Sharia, there is a death penalty for blaspheming Mohammad.",in muslim countries under the sharia there is a death penalty for blaspheming mohammad.,half-true,1,religion,pamela-geller,activist,President of American Freedom Defense Intitiative,New York,3713,1,2113,652,41,87,14,0,0,0,0.0449438202247191,5.285714285714286
448.json,"After Reagan took office, ""we didn't raise taxes and we didn't cut entitlements. What we did was we cut taxes.""",after reagan took office we didnt raise taxes and we didnt cut entitlements. what we did was we cut taxes.,barely-true,0,economy,john-mccain,republican,U.S. senator,Arizona,1975,19,1416,949,2,106,20,0,0,1,0.02702702702702703,4.35
10224.json,No one was taken into custody for feeding the homeless.,no one was taken into custody for feeding the homeless.,mostly-true,1,"city-government,crime,hunger",jack-seiler,democrat,Fort Lauderdale mayor,Florida,1013,5,1157,370,13,55,10,0,0,0,0.01818181818181818,4.6
5359.json,Newt Gingrich co-sponsored a bill with Nancy Pelosi that would have given $60 million a year to a U.N. program supporting Chinas brutal one-child policy.,newt gingrich cosponsored a bill with nancy pelosi that would have given million a year to a u.n. program supporting chinas brutal onechild policy.,pants-fire,0,message-machine-2012,restore-our-future,republican,super PAC,unknown,3602,19,2289,1168,84,147,24,0,0,0,0.0457516339869281,5.166666666666667
4784.json,[A]n extra 8 million Americans [are] projected to join state Medicaid programs in the next few years.,an extra million americans are projected to join state medicaid programs in the next few years.,half-true,1,health-care,phil-gingrey,republican,U.S. Congressman,Georgia,3075,19,2186,913,15,95,16,0,0,0,0.0297029702970297,5.0
5262.json,Martin Luther King was a Republican.,martin luther king was a republican.,false,0,"civil-rights,history",travis-rowley,republican,unknown,Rhode Island,1109,19,2768,1176,53,36,6,0,0,0,0.1111111111111111,5.166666666666667
9142.json,EPA officials have commended (Koch Industries) for our commitment to a cleaner environment and called us a model for other companies.,epa officials have commended koch industries for our commitment to a cleaner environment and called us a model for other companies.,barely-true,0,"environment,market-regulation",charles-koch,none,Koch Industries,Kansas,2631,16,417,458,23,131,21,0,0,0,0.03759398496240601,5.285714285714286
6623.json,"Ohio has created 45,000 new manufacturing jobs since 2010. And thats due in large part to the fact that the auto rescue has helped Ohio.",ohio has created new manufacturing jobs since . and thats due in large part to the fact that the auto rescue has helped ohio.,half-true,1,"economy,jobs",ted-strickland,democrat,Former Ohio governor,Ohio,2182,5,2658,350,46,125,24,0,0,0,0.022058823529411766,4.25
1987.json,"West has raised $2 million from those that would leave our beaches in ruins, end Social Security and Medicare, and give corporations free reign.",west has raised million from those that would leave our beaches in ruins end social security and medicare and give corporations free reign.,false,0,"campaign-finance,corporations,medicare,oil-spill,social-security",ron-klein,democrat,unknown,Florida,410,5,2400,1176,13,139,23,0,0,0,0.027777777777777776,5.086956521739131
2317.json,After Ronald Reagan cut taxes in 1981 the U.S. enjoyed exponential growth.,after ronald reagan cut taxes in the u.s. enjoyed exponential growth.,barely-true,0,"economy,federal-budget,history,taxes",john-loughlin,republican,"owner, Media-Rite LLC",Rhode Island,2030,19,1413,1103,53,69,11,0,0,0,0.06756756756756757,5.363636363636363
10969.json,The party in the White House is responsible for a massive tax increase on the middle class.,the party in the white house is responsible for a massive tax increase on the middle class.,barely-true,0,"health-care,taxes",jeb-bush,republican,unknown,Florida,3204,19,1231,1176,13,91,17,0,0,0,0.03296703296703297,4.411764705882353
11511.json,"If you look at the three people on the (debate) stage from the United States Senate, all three of them have a combined two bills that became law that theyve sponsored.",if you look at the three people on the debate stage from the united states senate all three of them have a combined two bills that became law that theyve sponsored.,mostly-true,1,"candidates-biography,congress,corrections-and-updates",jeb-bush,republican,unknown,Florida,487,19,1231,1176,13,164,31,0,0,0,0.023952095808383235,4.32258064516129
8053.json,Portland Bureau of Transportation barely break(s) even ticketing motorists.,portland bureau of transportation barely breaks even ticketing motorists.,half-true,1,"city-government,transportation",portland-bureau-transportation-pbot,none,unknown,Oregon ,1055,16,2205,1176,49,73,9,0,0,0,0.04,7.222222222222222
4203.json,Polls now show a majority of Catholics favor marriage equality.,polls now show a majority of catholics favor marriage equality.,mostly-true,1,"gays-and-lesbians,marriage",steven-goldstein,none,unknown,unknown,2976,16,2614,1176,84,63,10,0,0,0,0.031746031746031744,5.4
6825.json,Ben Unger supported a 15 percent property tax increase on Oregon seniors.,ben unger supported a percent property tax increase on oregon seniors.,half-true,1,"message-machine-2012,taxes",promote-oregon-leadership-pac-oregon-house-republi,republican,Political action committee,Oregon,3610,19,2221,627,48,70,11,0,0,0,0.0410958904109589,5.454545454545454
3640.json,Salaries for Virginias teachers are below the national average.,salaries for virginias teachers are below the national average.,true,1,"education,state-budget",kitty-boitnott,none,"President, Virginia Education Association",Virgina,2412,16,1609,690,68,63,9,0,0,0,0.031746031746031744,6.111111111111111
6357.json,"Says millions of dollars in tax breaks were paid for by busting unions, cutting BadgerCare, and raising taxes on the poor and the middle class, thanks to Elizabeth Coggs help.",says millions of dollars in tax breaks were paid for by busting unions cutting badgercare and raising taxes on the poor and the middle class thanks to elizabeth coggs help.,pants-fire,0,"corporations,message-machine-2012,state-budget,taxes",we-are-milwaukee,organization,unknown,unknown,1380,18,2851,1176,84,172,30,0,0,0,0.02857142857142857,4.766666666666667
6704.json,"The U.S. unemployment rate has remained above 8 percent for 43 consecutive months, the longest stretch since the Great Depression.",the u.s. unemployment rate has remained above percent for consecutive months the longest stretch since the great depression.,true,1,jobs,phil-gingrey,republican,U.S. Congressman,Georgia,3458,19,2186,913,15,124,18,0,0,0,0.038461538461538464,5.944444444444445
13470.json,Thirty-one percent of school districts are still receiving less funding per pupil than they did prior to the dramatic budget cuts of 2011.,thirtyone percent of school districts are still receiving less funding per pupil than they did prior to the dramatic budget cuts of .,mostly-true,1,"education,state-budget,state-finances",donna-howard,democrat,Texas House Representative,Texas,2413,5,781,888,62,133,23,0,0,0,0.007246376811594203,4.826086956521739
5379.json,Fewer than 10 percent of those in the House are what anyone would classify as wealthy.,fewer than percent of those in the house are what anyone would classify as wealthy.,false,0,"congress,wealth",john-duncan,republican,U.S. Congressman,Tennessee,1273,19,1387,913,60,83,15,0,0,0,0.023255813953488372,4.6
11954.json,"In Ohio, more than half the providers of safe and legal abortion have had to shut down since Gov. John Kasich took office in 2011.",in ohio more than half the providers of safe and legal abortion have had to shut down since gov. john kasich took office in .,half-true,1,abortion,cecile-richards,democrat,"president, Planned Parenthood Federation of America",New York,30,5,400,1125,41,125,25,0,0,0,0.038461538461538464,4.04
5439.json,Says Rick Santorum supported (Arlen) Specter over conservative candidates twice.,says rick santorum supported arlen specter over conservative candidates twice.,true,1,message-machine-2012,mitt-romney,republican,Former governor,Massachusetts,3602,19,1952,362,28,78,10,0,0,0,0.0625,6.9
2659.json,Fiorinas plan would mean slashing Social Security and Medicare.,fiorinas plan would mean slashing social security and medicare.,barely-true,0,"federal-budget,medicare,social-security",barbara-boxer,democrat,U.S. Senator,California,2779,5,184,941,5,63,9,0,0,0,0.06349206349206349,6.111111111111111
3352.json,"Says neither President Barack Obama nor Mexico President Felipe Calderon have been on the border to see whats happening to the citizens of Mexico, and for that matter the citizens of Texas.",says neither president barack obama nor mexico president felipe calderon have been on the border to see whats happening to the citizens of mexico and for that matter the citizens of texas.,half-true,1,immigration,rick-perry,republican,Governor,Texas,3317,19,2329,395,62,188,32,0,0,0,0.05291005291005291,4.90625
6567.json,Says our national debt is greater than our gross domestic product.,says our national debt is greater than our gross domestic product.,half-true,1,"debt,economy",ted-cruz,republican,Senator,Texas,1802,19,2649,785,62,66,11,0,0,0,0.015151515151515152,5.090909090909091
7251.json,"Members of Congress specifically exempted themselves from many of the laws they have passed, such as being exempt from any fear of prosecution for sexual harassment ... (and) from the healthcare reform.",members of congress specifically exempted themselves from many of the laws they have passed such as being exempt from any fear of prosecution for sexual harassment ... and from the healthcare reform.,pants-fire,0,"congress,health-care",chain-email,none,unknown,unknown,1245,16,409,1176,84,199,32,0,0,0,0.009900990099009901,5.25
4450.json,Ten years ago the Austin Water Utility used a total of 240.3 million gallons. Every summer since then our peak day of water use has been lower.,ten years ago the austin water utility used a total of . million gallons. every summer since then our peak day of water use has been lower.,true,1,"city-budget,city-government,water",save-our-springs-alliance,none,unknown,unknown,965,16,2473,1176,84,139,27,0,0,0,0.03496503496503497,4.185185185185185
127.json,"First, he said he would take all of our troops out in six months, and now he acknowledges it would take a year.",first he said he would take all of our troops out in six months and now he acknowledges it would take a year.,half-true,1,iraq,joe-biden,democrat,U.S. senator,Delaware,3403,5,1335,949,11,109,23,0,0,0,0.009009009009009009,3.782608695652174
7815.json,A law that mandates fingerprinting for gun purchasers is a requirement thats reduced gun crimes in the five states where its the law.,a law that mandates fingerprinting for gun purchasers is a requirement thats reduced gun crimes in the five states where its the law.,barely-true,0,guns,marylanders-prevent-gun-violence-education-fund,none,advocacy group,Maryland,3045,16,1816,988,27,133,23,0,0,0,0.007518796992481203,4.826086956521739
5173.json,One generation ago we led the world in college graduation. Were 16th today.,one generation ago we led the world in college graduation. were th today.,mostly-true,1,education,arne-duncan,democrat,U.S. Secretary of Education,Illinois,2311,5,152,938,19,73,13,0,0,0,0.02666666666666667,4.6923076923076925
12506.json,"The labor force participation rate -- the share of the potential workforce that is actually working or looking for work-- currently stands below 63%, the lowest level since the 1970s.",the labor force participation rate the share of the potential workforce that is actually working or looking for work currently stands below the lowest level since the s.,true,1,"economy,jobs",dave-brat,republican,College professor,Virginia,2182,19,639,197,69,169,28,0,0,0,0.00546448087431694,5.071428571428571
5167.json,Many types of fish and shellfish from waters across the state are labeled unsafe to eat.,many types of fish and shellfish from waters across the state are labeled unsafe to eat.,mostly-true,1,"environment,food-safety",james-florio,democrat,Former governor of New Jersey,New Jersey,2606,5,1174,364,39,88,16,0,0,0,0.011363636363636364,4.5625
9311.json,The incandescent light bulb has no effect whatever on the planet.,the incandescent light bulb has no effect whatever on the planet.,false,0,"energy,government-regulation,market-regulation",george-will,columnist,Columnist,Maryland,2567,3,1012,200,27,65,11,0,0,0,0.015384615384615385,5.0
12232.json,"Ten times, no Republican candidate for president had enough delegates to claim the nomination before the partys convention, and seven of those times somebody who was not the leader of delegates was selected as the nominee of the party.",ten times no republican candidate for president had enough delegates to claim the nomination before the partys convention and seven of those times somebody who was not the leader of delegates was selected as the nominee of the party.,mostly-true,1,"elections,history,states",john-kasich,republican,"Governor of Ohio as of Jan. 10, 2011",Ohio,2465,19,1399,399,46,233,39,0,0,0,0.00851063829787234,5.0
946.json,"The president's plan, even after the end of its withdrawal timeline is reached, will leave in place up to 50,000 U.S. troops.",the presidents plan even after the end of its withdrawal timeline is reached will leave in place up to u.s. troops.,false,0,iraq,john-mccain,republican,U.S. senator,Arizona,3403,19,1416,949,2,115,21,0,0,0,0.024,4.523809523809524
5225.json,Says Texas does not regulate the appearance of some kinds of imitation firearms sold in Texas.,says texas does not regulate the appearance of some kinds of imitation firearms sold in texas.,mostly-true,1,"crime,criminal-justice,guns",eddie-lucio-jr,democrat,Advertising executive,Texas,1571,5,831,14,62,94,16,0,0,0,0.031914893617021274,4.9375
11228.json,Says Donald Trump was a Democrat longer in the last decade than he was a Republican.,says donald trump was a democrat longer in the last decade than he was a republican.,half-true,1,candidates-biography,jeb-bush,republican,unknown,Florida,462,19,1231,1176,13,84,16,0,0,0,0.05952380952380952,4.3125
5768.json,"Says that when adjusted for inflation and population growth, state general revenue spending has decreased 10.7 percent on his watch.",says that when adjusted for inflation and population growth state general revenue spending has decreased . percent on his watch.,half-true,1,state-budget,david-dewhurst,republican,Lieutenant governor,Texas,3752,19,661,474,62,128,20,0,0,0,0.007575757575757576,5.45
8302.json,One out of 10 minimum-wage workers in the U.S. live in Texas.,one out of minimumwage workers in the u.s. live in texas.,true,1,"economy,pundits,workers",stephanie-cutter,democrat,"Co-host on CNN's ""Crossfire""",Massachusetts,2270,5,2564,194,28,57,11,0,0,0,0.06557377049180328,4.2727272727272725
6961.json,Laurie Monnes Anderson voted to let violent criminals out of jail early.,laurie monnes anderson voted to let violent criminals out of jail early.,mostly-true,1,"crime,criminal-justice,voting-record",oregon-senate-republicans,republican,unknown,Oregon,1598,19,2094,1176,48,72,12,0,0,0,0.041666666666666664,5.083333333333333
6631.json,"Republicans would give seniors a (Medicare) voucher that limits whats covered, costing seniors as much as $6,400 more a year.",republicans would give seniors a medicare voucher that limits whats covered costing seniors as much as more a year.,half-true,1,"health-care,medicare",kathleen-sebelius,democrat,U.S. Health and Human Services Secretary,Kansas,3130,5,1541,914,23,115,19,0,0,0,0.016,5.105263157894737
11786.json,Donald Trump is appealing as much to Democrats as he is to Republicans.,donald trump is appealing as much to democrats as he is to republicans.,pants-fire,0,"polls,pundits",mike-rogers,republican,national security commentator for CNN,Michigan,3656,19,1932,1099,30,71,13,0,0,0,0.056338028169014086,4.538461538461538
4085.json,"For people in the top 1 percent for income, your effective tax burden is in the low 20s, the lowest its been in decades and decades and decades -- lower than somebody who might make substantially less money.",for people in the top percent for income your effective tax burden is in the low s the lowest its been in decades and decades and decades lower than somebody who might make substantially less money.,half-true,1,"new-hampshire-2012,taxes",timothy-geithner,democrat,unknown,unknown,3635,5,2722,1176,84,198,36,0,0,0,0.004830917874396135,4.527777777777778
10183.json,"Ninety-five percent of Oregonians now have health insurance coverage, tens of thousands for the very first time.",ninetyfive percent of oregonians now have health insurance coverage tens of thousands for the very first time.,true,1,health-care,john-kitzhaber,democrat,Governor of Oregon,Oregon,3075,5,1403,400,48,110,17,0,0,0,0.017857142857142856,5.529411764705882
245.json,Former business partner Robert Gay says: The man who helped save my daughter was Mitt Romney.,former business partner robert gay says the man who helped save my daughter was mitt romney.,true,1,candidates-biography,mitt-romney,republican,Former governor,Massachusetts,462,19,1952,362,28,92,16,0,0,0,0.06451612903225806,4.8125
2285.json,"The sales tax increase, if approved, will cost taxpayers up to $300 million per year, in perpetuity, to finance a rail system for the City of Tampa.",the sales tax increase if approved will cost taxpayers up to million per year in perpetuity to finance a rail system for the city of tampa.,barely-true,0,"taxes,transportation",sam-rashid,none,"CEO, HOLTEC USA",Florida,3794,16,2453,93,13,139,26,0,0,0,0.02027027027027027,4.384615384615385
10196.json,"Among the developed nations, we are the least economically and socially mobile country in the world.",among the developed nations we are the least economically and socially mobile country in the world.,true,1,"economy,income,labor",jeb-bush,republican,unknown,Florida,2153,19,1231,1176,13,99,16,0,0,0,0.01,5.25
6741.json,"Bill Nelson voted for a ban on millions of commonly owned firearms, which included many popular hunting and target rifles.",bill nelson voted for a ban on millions of commonly owned firearms which included many popular hunting and target rifles.,false,0,guns,national-rifle-association,none,unknown,unknown,3045,16,2002,1176,84,121,20,0,0,0,0.01639344262295082,5.1
4434.json,"Says that in his book, Rick Perry said that Social Security is unconstitutional.",says that in his book rick perry said that social security is unconstitutional.,mostly-true,1,"legal-issues,social-security",mitt-romney,republican,Former governor,Massachusetts,3548,19,1952,362,28,79,13,0,0,0,0.0625,5.153846153846154
2523.json,"More lives have been lost because of the war with the drug cartels in Juarez alone, just a few blocks from the United States of America, than have been lost in the war in Afghanistan.",more lives have been lost because of the war with the drug cartels in juarez alone just a few blocks from the united states of america than have been lost in the war in afghanistan.,false,0,"afghanistan,crime,immigration",greg-abbott,republican,governor,Texas,134,19,1063,1060,62,181,35,0,0,0,0.03278688524590164,4.2
493.json,"A gas tax holiday is a gimmick that ""every economist says will just go into the pockets of the oil companies.""",a gas tax holiday is a gimmick that every economist says will just go into the pockets of the oil companies.,half-true,1,energy,barack-obama,democrat,President,Illinois,2518,5,182,642,19,108,21,0,0,1,0.00909090909090909,4.190476190476191
1629.json,Marco Rubio thinks that government shouldn't be in the health care business at all.,marco rubio thinks that government shouldnt be in the health care business at all.,false,0,health-care,kendrick-meek,democrat,unknown,Florida,3075,5,1580,1176,13,82,14,0,0,0,0.024096385542168676,4.928571428571429
12536.json,Swaziland has the highest rate of HIV infection in the world.,swaziland has the highest rate of hiv infection in the world.,true,1,public-health,david-beckham,none,unknown,unknown,3682,16,651,1176,84,61,11,0,0,0,0.06557377049180328,4.636363636363637
4011.json,Gov. Bob McDonnell launched a raid on public education to pay for roads.,gov. bob mcdonnell launched a raid on public education to pay for roads.,mostly-true,1,"education,state-budget,transportation",democratic-party-virginia,democrat,unknown,Virginia,2419,5,725,1176,69,72,13,0,0,0,0.05555555555555555,4.615384615384615
7860.json,"During the Civil War, more than 300,000 Ohioans served in the Union Army -- more per capita than any other state.",during the civil war more than ohioans served in the union army more per capita than any other state.,true,1,history,keith-faber,republican,State senator,Ohio,3213,19,1556,870,46,101,19,0,0,0,0.05309734513274336,4.368421052631579
1949.json,"The national debt ""has gone up by $1,729,000,000 during the Isner v. Mahut match.""",the national debt has gone up by during the isner v. mahut match.,true,1,federal-budget,vern-buchanan,republican,U.S. Rep.,Florida,2691,19,2805,924,13,65,13,0,0,1,0.036585365853658534,4.076923076923077
6656.json,"Says that Mitt Romneys response to the crisis in the auto industry was, Let Detroit go bankrupt.",says that mitt romneys response to the crisis in the auto industry was let detroit go bankrupt.,half-true,1,"bankruptcy,jobs",jennifer-granholm,democrat,Former governor of Michigan,Michigan,290,5,1266,363,30,95,17,0,0,0,0.052083333333333336,4.647058823529412
1963.json,"Ninety-six percent of the last session, (U.S. Rep. Henry Cuellar) voted with Nancy Pelosi.",ninetysix percent of the last session u.s. rep. henry cuellar voted with nancy pelosi.,mostly-true,1,bipartisanship,bryan-underwood,republican,Business owner,Texas,304,19,345,80,62,86,14,0,0,0,0.08888888888888889,5.214285714285714
3602.json,Multnomah County has faced 11 straight years of cuts,multnomah county has faced straight years of cuts,half-true,1,county-budget,jeff-cogen,none,Chair of Multnomah County Board of Commissioners,Oregon,1500,16,1237,137,48,49,8,0,0,0,0.038461538461538464,5.25
6862.json,On sequestration,on sequestration,false,0,"debt,federal-budget",eric-cantor,republican,House Majority Leader,Virginia,1818,19,875,435,69,16,2,0,0,0,0.0625,7.5
12172.json,I have now put out all of my emails.,i have now put out all of my emails.,half-true,1,"corrections-and-updates,transparency",hillary-clinton,democrat,Presidential candidate,New York,1497,5,1112,694,41,36,9,0,0,0,0.027777777777777776,3.111111111111111
5987.json,Says the city of Portland has one manager for every six front-line workers.,says the city of portland has one manager for every six frontline workers.,true,1,"city-government,government-efficiency",jefferson-smith,democrat,state representative,Oregon,1031,5,1257,1164,48,74,13,0,0,0,0.02666666666666667,4.769230769230769
10870.json,Georgia ranks 49th for women serving in elected state and federal offices.,georgia ranks th for women serving in elected state and federal offices.,true,1,"congress,diversity,elections,states,women",institute-womens-policy-research,none,research,Washington DC,1207,16,1137,1141,74,72,12,0,0,0,0.013513513513513514,5.083333333333333
10542.json,We live in the most incarcerated country in the world.,we live in the most incarcerated country in the world.,mostly-true,1,"crime,criminal-justice",john-legend,none,unknown,unknown,1549,16,1407,1176,84,54,10,0,0,0,0.018518518518518517,4.5
12274.json,Studies have consistently failed to establish the existence of a link between the harshness of a countrys drug laws and its levels of drug use.,studies have consistently failed to establish the existence of a link between the harshness of a countrys drug laws and its levels of drug use.,mostly-true,1,"crime,drugs",kofi-annan,none,unknown,unknown,1606,16,1611,1176,84,143,25,0,0,0,0.006993006993006993,4.76
