feature,importance
education funding,6.447430885623079e-05
health plan,6.440164690123925e-05
shops,6.42956851140283e-05
richard,6.426874097715027e-05
renewable energy,6.424434893867841e-05
photo id,6.42407555301635e-05
acted,6.4194402213091e-05
budget cut,6.417600636857749e-05
nearly people,6.414921328350659e-05
proposals,6.413861237699711e-05
burkes,6.413230841328768e-05
harder,6.408608080091484e-05
opinion,6.402954656176551e-05
year new,6.399299189225839e-05
final,6.39902542477226e-05
presidential election,6.398927507801534e-05
budget deficits,6.398024255606927e-05
provisions,6.397852928613397e-05
socalled,6.395662149950419e-05
actively,6.393579684527503e-05
theyre going,6.385110522269608e-05
advocated,6.383812711952895e-05
vast majority,6.375763573165183e-05
lost million,6.36944766458698e-05
secret,6.369162430640529e-05
lifetime,6.368912050000488e-05
rank,6.363137546731558e-05
monthly,6.350530105115038e-05
developing,6.344804063179856e-05
advisory,6.344399886727184e-05
metropolitan,6.33853353706086e-05
raise years,6.337363700989513e-05
youll,6.327000700473063e-05
women paid,6.326747331709614e-05
state florida,6.313282426289574e-05
scott brown,6.30882282501001e-05
kendrick,6.303359976463607e-05
payments,6.29909189343501e-05
produced,6.297493919042457e-05
voter id,6.293178343246424e-05
schultz,6.291915348898739e-05
stem,6.291715448781858e-05
suspected,6.289515025788586e-05
northern wisconsin,6.277995216267542e-05
cut billion,6.277848284768817e-05
borrowing,6.273719264098363e-05
stimulus funds,6.270899269403235e-05
penalties,6.26706648595579e-05
headquarters,6.262587293679876e-05
nationally,6.258143496314999e-05
says russ,6.255549335090464e-05
says connie,6.255488827471978e-05
procedures,6.249650483167579e-05
downtown,6.247671113200076e-05
opponents,6.243391167069035e-05
committees,6.239975559298515e-05
vehicles,6.233024805375486e-05
private insurance,6.231770189797702e-05
bombing,6.229978342911167e-05
kills,6.228455906341395e-05
jolly,6.227010978616428e-05
meet,6.226366947804518e-05
smaller,6.225079428269687e-05
dwight,6.218499116725016e-05
dropped percent,6.21799559630374e-05
voted funding,6.211992764298587e-05
left office,6.211899046928063e-05
kendrick meek,6.204007899002696e-05
farmers,6.199899823079614e-05
cross,6.192088177871995e-05
academy,6.18772020434822e-05
stimulus package,6.187708307176051e-05
taxpayers billion,6.183185249763879e-05
cut spending,6.179861768048814e-05
tax break,6.161343650638629e-05
governmentrun health,6.160313104793081e-05
retirement age,6.156595682285502e-05
dramatic,6.156404809316168e-05
affect,6.149876691096126e-05
equipment,6.142253931315975e-05
based,6.138336110030565e-05
keeping,6.136554890193541e-05
illness,6.134295902921643e-05
dealing,6.128835557058235e-05
manufacturing jobs,6.121999372872779e-05
just years,6.12136383930346e-05
studios,6.120859069379058e-05
minute,6.119976420981874e-05
elimination,6.116623890260922e-05
joe straus,6.110778501437654e-05
abortion illegal,6.109293008558069e-05
romneys plan,6.10640588243137e-05
birther,6.0960167708018296e-05
state income,6.09513460797795e-05
chinas,6.092750873599616e-05
grocery,6.084042688641465e-05
deep,6.083394471378178e-05
adjusted,6.0805144289003724e-05
says tom,6.0795094223477636e-05
paso,6.078268412471349e-05
baucus,6.0715735515163475e-05
mental,6.0705976658342e-05
dues,6.069196712540102e-05
art,6.0655135628020426e-05
approach,6.0620083489101014e-05
single day,6.0614209520225415e-05
homeowners,6.0611146864265445e-05
cuts rich,6.051537035191207e-05
original,6.050879404625922e-05
fund managers,6.049678678152537e-05
cotton,6.049202187841953e-05
oldest,6.046870571517289e-05
produce,6.0461461494374524e-05
structural,6.04444571857093e-05
sean duffy,6.040495890412036e-05
streetcar,6.0391367301634405e-05
midwest job,6.038895220688831e-05
hired,6.037740853469926e-05
incumbent,6.03186037975072e-05
screenings,6.030542366814301e-05
users,6.029128720951889e-05
said dont,6.0272611033331634e-05
waiting,6.014590831158221e-05
pete,6.011184922011774e-05
regardless,6.010248653352645e-05
historical,6.0078667974797765e-05
criticizing,6.00197339566813e-05
crime rate,5.999802233082628e-05
decreased,5.991106035517202e-05
guaranteed,5.989734872652745e-05
negative,5.98632233942031e-05
delivered,5.984992262883364e-05
kasich,5.977567164863429e-05
square,5.974606614723121e-05
medicare pay,5.972310477213899e-05
henry,5.9699062309893504e-05
drink,5.966200975048351e-05
rival,5.964883342769435e-05
days year,5.9632763322765375e-05
economic recovery,5.963191432809531e-05
pockets,5.952887421521226e-05
usa,5.9520767501142e-05
tour,5.949747405885354e-05
obamacare cuts,5.946226132369484e-05
billion deficit,5.9460364177629625e-05
egypt,5.944251609541539e-05
goods,5.943521621843588e-05
federal debt,5.9414678309731555e-05
happened,5.941145226592853e-05
stay home,5.9409270589700914e-05
anytime,5.9366003755161174e-05
mission,5.93514443856926e-05
air force,5.93489231927565e-05
fellow,5.9325909436274496e-05
mitch mcconnell,5.930619317342836e-05
buy gun,5.9257740214266115e-05
accused,5.9158412292353854e-05
generation,5.9127432725085167e-05
balanced budgets,5.9127264192221666e-05
xl,5.909257878563399e-05
wasteful,5.907431271735259e-05
dont tell,5.905102145204819e-05
resign,5.904563071717699e-05
taxes middle,5.901659203487587e-05
round,5.900980382916211e-05
doubledigit,5.900421828071738e-05
rolls,5.896497523988095e-05
spend money,5.888738314749598e-05
walk,5.8870098644783514e-05
damaged,5.879917308034151e-05
deportation,5.877519184348902e-05
reporting,5.876674304639831e-05
debbie,5.875341943730213e-05
preexisting condition,5.869659082079371e-05
seeing,5.869313831184595e-05
sutton,5.868987500830072e-05
motorists,5.8606411662885435e-05
matter,5.848871182431176e-05
faculty,5.8483873483848906e-05
tv,5.8415924869392255e-05
says united,5.8407121146643496e-05
average age,5.8398542327799137e-05
utility,5.837455911529608e-05
past year,5.836226772847588e-05
regard,5.832255446522799e-05
reducing,5.822474726864848e-05
switzerland,5.820529372867059e-05
seventy percent,5.8184864303967064e-05
understand,5.818235200330122e-05
spoken,5.812860340050177e-05
pay raise,5.81175389083737e-05
fall,5.8114814031098394e-05
economic growth,5.81001393828804e-05
gas tax,5.809593826661456e-05
disney,5.804145194170057e-05
doesnt pay,5.802150783867144e-05
charter,5.8005795831720996e-05
homeland security,5.7994135662816214e-05
existence,5.7988302683534054e-05
currency,5.7928543636791045e-05
function,5.7829532891545355e-05
efforts,5.774924591271779e-05
state america,5.7668073548140476e-05
floor,5.766240571217662e-05
spanish,5.746081198741267e-05
doing job,5.7429715539674816e-05
bp,5.741750844053854e-05
vacant,5.740060425871732e-05
guarantee,5.735614750322882e-05
systems,5.734289696892746e-05
keystone pipeline,5.732588348185897e-05
chair,5.732193477686416e-05
defund,5.7314007763031124e-05
percent jobs,5.7202729012959875e-05
office million,5.7193829131563774e-05
influence,5.71774930055662e-05
says newt,5.7169868119441256e-05
republicans democrats,5.714784131297836e-05
blue,5.7077579162198996e-05
learn,5.704959482812099e-05
people country,5.6762898535828346e-05
university wisconsin,5.675086001198774e-05
eightyfive,5.67031694542932e-05
middleclass tax,5.663237654525592e-05
pushing,5.662835260538584e-05
joe heck,5.661593756546971e-05
reversed,5.652810040348553e-05
president franklin,5.652568015269582e-05
spend billion,5.647456644575896e-05
critical,5.6409823678170484e-05
ties,5.6396490871982974e-05
added trillion,5.638540450434905e-05
undergo,5.631964491566168e-05
inaction,5.631956015867005e-05
penalty,5.631373373353501e-05
people health,5.6309414494484667e-05
lawsuit,5.626592832600957e-05
course,5.601794386612853e-05
probe,5.599727435644723e-05
ground,5.5947310853832e-05
temporary,5.593943349128648e-05
freddie,5.5912452697268936e-05
overwhelming,5.588461318936647e-05
failing,5.587799523021214e-05
installed,5.5837149044642474e-05
cory,5.581577981438626e-05
republicans voted,5.577115642119019e-05
late,5.577001619531186e-05
texas children,5.575658493299809e-05
member congress,5.573645672094336e-05
outsourcing,5.573088431885837e-05
progress,5.5657705062119405e-05
developed,5.558516902778676e-05
republican vote,5.555458512613682e-05
sat,5.552702188041307e-05
repaid,5.5518690331535946e-05
countrys history,5.535369473433822e-05
nurses,5.5353589024123506e-05
mary burke,5.529563754726728e-05
public universities,5.528351286624613e-05
chamber,5.527598585228534e-05
paid percent,5.524890224705452e-05
rainy day,5.524165467289969e-05
sanctuary cities,5.52338234683084e-05
rated,5.522592097550894e-05
treat,5.5224029617866656e-05
kill people,5.521365512021274e-05
sentences,5.512788870314618e-05
people welfare,5.5061119617431323e-05
equality,5.5040621441310976e-05
mcconnell,5.499713216457543e-05
corporate tax,5.499004666482167e-05
voted let,5.49553785138673e-05
people united,5.495046596719276e-05
debt limit,5.4926120996617486e-05
issued,5.490731090606284e-05
dozens,5.4853662201631025e-05
trenton,5.479435685176099e-05
percent stimulus,5.47621418691637e-05
lowest level,5.473396062814558e-05
john barrow,5.46850761450136e-05
barnes,5.4620139022652963e-05
september,5.461975587702033e-05
regulate,5.460001149281253e-05
voted ban,5.456841095897115e-05
soccer,5.455009003068439e-05
sharron,5.450934993637543e-05
predicted,5.4502924112946655e-05
sites,5.446302910382036e-05
renewal,5.4434984006186714e-05
casino,5.438895170628644e-05
lottery,5.429917003046932e-05
childrens health,5.426727160131189e-05
marriage equality,5.425747863098451e-05
voting rights,5.4231148934041996e-05
withdrawal,5.4189224737692024e-05
budget proposal,5.413399637204376e-05
consistent,5.408711094445542e-05
codes,5.405560357682474e-05
county sheriff,5.399970276765707e-05
soviet,5.394691140110384e-05
wants raise,5.394506854624726e-05
implemented,5.394024635393313e-05
living poverty,5.393579528394827e-05
qualify,5.3916321944538205e-05
years row,5.391272266857616e-05
england,5.3831137232365323e-05
kindergarten,5.379254513153604e-05
chemical,5.3727628818995296e-05
buy health,5.37149355965238e-05
superintendent,5.367110352290539e-05
hussein obama,5.365953903765245e-05
conflict,5.359391021978712e-05
state sen,5.3579234483636395e-05
ordered,5.357570583483176e-05
busiest,5.3538889302459006e-05
increase spending,5.352109025084358e-05
disaster relief,5.350356782807272e-05
buffett,5.348245384928347e-05
quite,5.348234965653585e-05
bear,5.3452174241868454e-05
adds,5.3352648913268524e-05
space,5.331866381865797e-05
improving,5.3301380180414585e-05
suspects,5.3254835002853315e-05
vegas,5.3241419201878424e-05
detroit,5.3218279092245704e-05
capital gains,5.3181155845288956e-05
creating jobs,5.3175651531152324e-05
increase taxes,5.316654814775904e-05
jobs state,5.3129685179642853e-05
arm,5.304082971160604e-05
democracy,5.300409852397439e-05
retire,5.2930867012832164e-05
nonpartisan,5.288626078408716e-05
millionaire,5.2869383563251356e-05
hes going,5.286736962083902e-05
standing,5.28491748012893e-05
exams,5.282564312969798e-05
average cost,5.281813931356402e-05
percent texas,5.281579777985763e-05
jet,5.2812285790229395e-05
club,5.2796837565302305e-05
husbands,5.2772667883909726e-05
admitted,5.273134496447677e-05
extend,5.271121654315905e-05
join,5.266671651091215e-05
gross domestic,5.25835461157188e-05
canadian,5.254430552366056e-05
implement,5.248631915980556e-05
senate democrats,5.242655305814157e-05
cast deciding,5.241539564104118e-05
nearly jobs,5.236838638059298e-05
families pay,5.235430541951833e-05
state history,5.233243797830271e-05
half people,5.226154031667512e-05
sink supported,5.224755406670472e-05
picture,5.2202039127795546e-05
mortality rate,5.21718632095094e-05
firms,5.216051777352349e-05
child care,5.212431949224413e-05
louisiana,5.212246658076097e-05
starting,5.211302009673618e-05
puts,5.2098316675848916e-05
year tax,5.209475660157367e-05
harassment,5.2079717180765154e-05
commonly,5.203982310301829e-05
number uninsured,5.2010229131287374e-05
jefferson,5.1988380257926456e-05
fatalities,5.1982669138793045e-05
rob portman,5.1941766205777024e-05
rainy,5.191775036618828e-05
second highest,5.18861722577865e-05
congressmen,5.1845812416032724e-05
jobs year,5.182145128303764e-05
knows,5.180844808947066e-05
percent tax,5.1782530395159684e-05
eighty,5.162964668459857e-05
adopted,5.162714493209462e-05
supporters,5.157410477532746e-05
thrown,5.147495421550964e-05
sean,5.146396249577023e-05
dad,5.135120207631796e-05
audit,5.131618833006807e-05
reality,5.1170987420975036e-05
taxes years,5.11695822808298e-05
dan patrick,5.1148817100212794e-05
state state,5.112500020289833e-05
pay obamacare,5.109457425162251e-05
saves,5.1083900682168955e-05
webster,5.1072535817992665e-05
cheating,5.0981943685339574e-05
dekalb county,5.090586539182029e-05
womens health,5.090264962645239e-05
texas state,5.087056565425715e-05
year low,5.0848488902626206e-05
percent job,5.082034648568962e-05
silent,5.0805919007051196e-05
scholarship,5.079093645170642e-05
claim,5.074583506513396e-05
new tax,5.0742795222281365e-05
president said,5.073539398666622e-05
listed,5.07141917656975e-05
bullets,5.0714076446242656e-05
pay women,5.059975935600774e-05
sens,5.05901609677608e-05
ore,5.053550220473752e-05
senators voted,5.051162317940677e-05
pace,5.0509546963084146e-05
wisconsin assembly,5.050298570844448e-05
cuba,5.049164884466712e-05
nfl,5.048066208975043e-05
bushera,5.047642502310401e-05
foreign oil,5.047056957140744e-05
school districts,5.044006163428611e-05
seven times,5.041892036446787e-05
sharron angle,5.036053420750875e-05
confirmation,5.033932871026444e-05
valley,5.033919856917976e-05
door,5.033836065480299e-05
billion gallons,5.0319573263316866e-05
expense,5.020714762720338e-05
sector jobs,5.019136761710137e-05
weather,5.0172224691787156e-05
abortion rights,5.008605316623147e-05
allow people,5.0080510106294215e-05
years total,5.003592573943384e-05
says women,4.997106660069724e-05
resolution,4.9925281516576666e-05
gays,4.99214881784707e-05
consumers,4.992098750676293e-05
talked,4.988698368790027e-05
charged,4.98700009383804e-05
felt,4.974512301589351e-05
meant,4.971666738547681e-05
rep john,4.970915296518849e-05
fourth,4.968798236099646e-05
animal,4.968712043854858e-05
office january,4.964099363353842e-05
senate republican,4.952680403368671e-05
jobs wisconsin,4.951869483028979e-05
allan,4.949063509352639e-05
secure,4.9401362081181203e-05
mexicans,4.939395121210944e-05
privatesector jobs,4.936997280474828e-05
gun owners,4.9286801181412265e-05
estimated million,4.926327726246243e-05
stephen,4.9209562554789294e-05
federal funding,4.9127022515709064e-05
gubernatorial candidate,4.911139149051528e-05
gone percent,4.8993521661699294e-05
battle,4.896363769365933e-05
nursing homes,4.896045267839262e-05
ninety,4.8910326932448843e-05
baseball,4.890184464710029e-05
governors mansion,4.8858334726655924e-05
trained,4.882703907186731e-05
cliff,4.880924962247699e-05
jimmy carter,4.880088667286656e-05
medicare voucher,4.879393953603065e-05
people dont,4.8785997287386504e-05
friend,4.8762800062933125e-05
interstate,4.876000963445042e-05
obama spent,4.870085506629401e-05
managers,4.8557186286382956e-05
david cicilline,4.853622051960166e-05
city atlanta,4.842646187029347e-05
created new,4.839424430196973e-05
ebay,4.8341376536654236e-05
lose current,4.822059230139042e-05
willing,4.8192534714739665e-05
federal employees,4.818191212748169e-05
says republicans,4.8160759056714205e-05
recovered,4.815895917741143e-05
payment,4.813518587793621e-05
ponzi,4.809130287700353e-05
signs,4.809084373317469e-05
eighty percent,4.80708683856805e-05
reproductive,4.806506310277787e-05
private schools,4.805780441234546e-05
worlds,4.7996428638747346e-05
takeover health,4.793858491055951e-05
police officer,4.787046457303037e-05
voter registration,4.785185055661408e-05
prohibited,4.783647398328873e-05
poor people,4.778827763229661e-05
highly,4.7754495394011305e-05
billion annually,4.7733043063252656e-05
barrow,4.772757538311636e-05
statistically,4.771719845546503e-05
hold,4.7666062684823844e-05
paying taxes,4.7646442212011635e-05
situation,4.757071577682592e-05
pending,4.753432200171031e-05
registered voters,4.742339181282563e-05
burden,4.7417121728553686e-05
plants,4.741148724679287e-05
count,4.7290860361567515e-05
ads,4.728921554114802e-05
reduces,4.725898104351195e-05
small business,4.7221052044807057e-05
mile,4.720746161756598e-05
romney flipflopped,4.718320508675746e-05
responding,4.717167751189098e-05
rep jim,4.7168791492812974e-05
mayoral candidate,4.7151268756025115e-05
stated,4.713515376177733e-05
graduation rates,4.7065760828897575e-05
warner,4.705234940617575e-05
federal tax,4.705225177299255e-05
jobs month,4.7045439929763836e-05
richest,4.702993854296033e-05
afford,4.7025904399003195e-05
country earth,4.702060081010964e-05
doyle,4.700797922251103e-05
columbia,4.699790848350341e-05
surpassed,4.699390163861378e-05
county executive,4.699064237997275e-05
results,4.697441324789532e-05
percent total,4.6926968637438614e-05
hiv,4.692548290864503e-05
draw,4.691791681368359e-05
son,4.6880758129092157e-05
popular vote,4.686779872228497e-05
eliminating,4.684716210602054e-05
hamas,4.68322620500556e-05
compensation,4.6808195427341786e-05
republicancontrolled,4.67735631115596e-05
southern,4.676975215136765e-05
losses,4.67532020532953e-05
kagan,4.674801265507098e-05
spending increased,4.671789275090166e-05
transpacific,4.657508587662094e-05
orleans,4.6511553928574304e-05
draft,4.64798656770533e-05
kathleen,4.643581549483736e-05
outrageous,4.643539126207948e-05
wars,4.641128170842145e-05
jobs overseas,4.6399425537623355e-05
cuts education,4.6387279701953976e-05
escaped,4.634499084195505e-05
says people,4.634443758993684e-05
ryans budget,4.633908767640969e-05
david jolly,4.631040819460388e-05
fort,4.6258728100755316e-05
voted remove,4.620585636006157e-05
path,4.618472679543715e-05
carriers,4.615956646910984e-05
answer,4.6153145720871307e-05
federal stimulus,4.613346976427589e-05
bain,4.609567858640334e-05
says mitch,4.6089635230443705e-05
iron ore,4.604181405556373e-05
texas law,4.59782794670342e-05
romney governor,4.594384921844837e-05
obamas proposed,4.5875161138675385e-05
obtain,4.5859656791803076e-05
block,4.585469666709665e-05
authored,4.583810277505783e-05
literally,4.579886628374119e-05
fewest,4.5739416904219e-05
northeast,4.5726546977671024e-05
bennet,4.5709444291641684e-05
stage,4.5700427365261865e-05
contributing,4.569251346120444e-05
rubios,4.5651201591443226e-05
ann,4.55641296572148e-05
commonwealth,4.5558651328419916e-05
house health,4.552219138927242e-05
returned,4.551229359585151e-05
safer,4.5404620288145854e-05
soon,4.5367676510799563e-05
series,4.535043167175609e-05
ocean,4.526019566905242e-05
brown voted,4.524517023105981e-05
average family,4.5201158404111574e-05
barack hussein,4.518458603683187e-05
impossible,4.5182905846020076e-05
lack,4.517815212431815e-05
percent percent,4.512779833500435e-05
lied,4.511518269625541e-05
earlier,4.506885464185579e-05
following,4.5057925043501663e-05
bringing,4.500374914295813e-05
expanded medicaid,4.49545082917197e-05
slavery,4.494781625361573e-05
income percent,4.493366894228176e-05
heads,4.4930458030878e-05
headed,4.487944444840388e-05
los,4.4865198461525735e-05
kentucky,4.48312448017002e-05
super bowl,4.4799235852647406e-05
cost family,4.4752569607513576e-05
people america,4.474167827969053e-05
barely,4.472153164600572e-05
pay new,4.468154995018051e-05
removing,4.458758956583605e-05
gender,4.458287480192996e-05
thomas jefferson,4.457442691355851e-05
basis,4.457229067797272e-05
bipartisan support,4.4520312943459904e-05
collect,4.4490564676806097e-05
recognized,4.44681807294402e-05
state federal,4.446793646274249e-05
annual budget,4.442714415714972e-05
majority leader,4.441474731045555e-05
rate years,4.438162370077297e-05
economic policies,4.437378801136739e-05
pot,4.434549923900375e-05
flow,4.4342664011295035e-05
medicare medicaid,4.4314205127745454e-05
obama doubled,4.420018963622655e-05
period,4.4145556871229235e-05
transit,4.4080290939917345e-05
billion stimulus,4.4049827559234286e-05
congressional candidate,4.404305721238061e-05
degrees,4.404217161613814e-05
married,4.399178856718137e-05
fouryear college,4.397486189340505e-05
end term,4.3972903488108e-05
said wants,4.391681385084856e-05
designed,4.3895178722471365e-05
sexually,4.389494292201582e-05
shrinking,4.3888112913741654e-05
armed,4.382673919197015e-05
says jeff,4.380586186030033e-05
temperature,4.380277074392578e-05
average person,4.3750402395861775e-05
weve lost,4.3714572676648977e-05
year years,4.366215871488164e-05
bible,4.362725579768011e-05
corporation,4.361328322375347e-05
cut education,4.359554302081179e-05
rose percent,4.348351265975939e-05
western,4.344989725604256e-05
jobs including,4.344688013085711e-05
flat tax,4.344537055066843e-05
ayotte,4.341594266877255e-05
disclosure,4.336519654125348e-05
afraid,4.3235187875522026e-05
perpupil,4.3227354751904886e-05
humans,4.322176012191569e-05
nursing home,4.321125819121209e-05
throw,4.3200103486419805e-05
just voted,4.3172834888525657e-05
fulltime,4.312687736135728e-05
romney did,4.3123067852341015e-05
time american,4.310003697295512e-05
charter schools,4.306308095568776e-05
cost state,4.305205970091066e-05
working families,4.290093369158027e-05
torture,4.287635952148496e-05
public option,4.283765981701604e-05
taxpayer money,4.270219925792597e-05
budget plan,4.2675762384838345e-05
classrooms,4.26581290522101e-05
dogs,4.2585056638749666e-05
collected,4.247469852837026e-05
meek,4.242427020775835e-05
percent money,4.239298428630258e-05
turnout,4.229709152695817e-05
netanyahu,4.2284062364239394e-05
irans,4.2253135092926405e-05
past decade,4.2219768478769515e-05
inspections,4.215981050939878e-05
says ronald,4.213115455453085e-05
rudy,4.2116144454955614e-05
debt years,4.200468434157665e-05
pac,4.1990114893074956e-05
rigs,4.198721257066626e-05
reading,4.1956673269810206e-05
driven,4.1923570245842366e-05
sponsor,4.192221779539644e-05
says year,4.192129492949749e-05
replace,4.190964655575594e-05
earning year,4.19002026108371e-05
gov john,4.1898423937719874e-05
cent,4.1855405782439325e-05
enrolled,4.183804496684011e-05
payday,4.179163569325156e-05
ultrasounds,4.1777306112074704e-05
sheriff,4.1760086169607447e-05
unpopular,4.174716240276126e-05
houses,4.169611900542886e-05
spoke,4.168944736895316e-05
clinton said,4.166155071695833e-05
says did,4.159109894675011e-05
yemen,4.158828379401516e-05
ship,4.1586493976806614e-05
personally,4.1542625446039066e-05
senate recall,4.1536490961043525e-05
compact,4.15080969615107e-05
json halftrue,4.1397247206170644e-05
lose jobs,4.139166460718101e-05
equal pay,4.1374430964213305e-05
irans nuclear,4.134216535042254e-05
mac,4.1330296758897226e-05
scientific,4.132535279330242e-05
classified,4.131360772299504e-05
pupil,4.125460791132351e-05
horse,4.12471645523264e-05
planet,4.1161970508470444e-05
percent unemployment,4.1096208588042286e-05
city providence,4.106618689362348e-05
sanctions iran,4.1041881632144347e-05
different things,4.1033317970080135e-05
entirely,4.0968230348707114e-05
favors,4.0837102637827066e-05
associated,4.0818733498375924e-05
collecting,4.078224437858315e-05
authorities,4.07232851359609e-05
saved million,4.071375928991768e-05
canceled,4.065920308974564e-05
civilian,4.065299009557645e-05
clothing,4.0629465128069456e-05
fiscal cliff,4.061584013956736e-05
search,4.0587539841621834e-05
illegal immigrant,4.056368437277516e-05
wisconsin ranks,4.05428356064281e-05
bradley,4.054211597032304e-05
exception,4.050225161245657e-05
renacci,4.0490095874220415e-05
republican state,4.04836930216478e-05
executive order,4.046009150135227e-05
onetenth,4.040113235002586e-05
cleveland,4.0348421671386624e-05
vehicle,4.033800762494771e-05
classroom,4.0247900826127284e-05
violation,4.0242255961065574e-05
medicare plan,4.023806450631108e-05
experienced,4.008538668654366e-05
parent,4.007524031075545e-05
direction,4.007403304905595e-05
pledged,4.0014876361230614e-05
decide,3.9987264148734206e-05
educational,3.998074733387981e-05
steps,3.993707839200626e-05
capandtrade plan,3.990517508742752e-05
sources,3.9887446127166506e-05
rightwing,3.9868874990844237e-05
gun control,3.9863457262355876e-05
billion state,3.985761519029262e-05
accounts,3.982611260564684e-05
revolutionary,3.9807925333948944e-05
tax percent,3.980449322009953e-05
trumps tax,3.9801871164617557e-05
ought,3.9759334639237744e-05
taxes working,3.967658212581184e-05
rolling,3.963750743478621e-05
version,3.959280026178739e-05
population growth,3.9551146110759384e-05
pay increase,3.951907800025479e-05
river,3.9517422293844975e-05
museum,3.948286308149517e-05
adviser,3.947201922857837e-05
brother,3.947162102207005e-05
mccain opposed,3.944980419510588e-05
stimulus plan,3.944443904885136e-05
consumer,3.943869488314172e-05
reduce deficit,3.939634702131805e-05
morgan,3.934903893277383e-05
public sector,3.927797923150146e-05
investigations,3.9273985533770764e-05
lot people,3.927330739424001e-05
gwinnett,3.9250610221171924e-05
house senate,3.921916110193419e-05
ferguson mo,3.920099188479231e-05
running mate,3.9183871320532355e-05
chuck,3.91781190592173e-05
proportion,3.915434672737534e-05
illinois democrat,3.9140562574706256e-05
debbie wasserman,3.9073866196910866e-05
products,3.906111985836258e-05
pain,3.9048625543239484e-05
years tax,3.903693517408738e-05
biggest tax,3.903456733376857e-05
super pac,3.902152236521462e-05
barrels,3.8928562168991646e-05
james,3.892123264534584e-05
met,3.8889581806881176e-05
exxon,3.883487592330124e-05
sen ron,3.881503493350424e-05
paid billion,3.875993329257463e-05
rely,3.875054569352265e-05
county government,3.874134516730164e-05
statewide,3.866951140134513e-05
insurers,3.861450952880136e-05
average american,3.858260756079058e-05
state agencies,3.8575795538915725e-05
regime,3.856728518548363e-05
defeat,3.8399432230857994e-05
documents,3.8393133035099304e-05
cap trade,3.834250093270283e-05
browns,3.8309056227989884e-05
real estate,3.8249303266344084e-05
prime,3.8207514139921896e-05
john kasich,3.811095588353826e-05
campaign funds,3.80996305455545e-05
town hall,3.808942529239258e-05
individual health,3.808290970200101e-05
minister,3.807145329614528e-05
offshore drilling,3.806621907854661e-05
husband,3.7987198767581645e-05
health coverage,3.78523608298265e-05
filibuster,3.78442044701911e-05
improved,3.7841965119188566e-05
gun sales,3.782887474870974e-05
implementation,3.775636229828148e-05
spend million,3.768084014948378e-05
peoples,3.767062744886602e-05
martin luther,3.763677994044895e-05
states actually,3.762646463403581e-05
says government,3.762504818380733e-05
allen voted,3.757805960550955e-05
tax credit,3.7466516970035746e-05
dollars state,3.742123334820734e-05
million children,3.7408585219562e-05
certain,3.7378035673776684e-05
months ago,3.732115241695025e-05
obama hillary,3.730170709018158e-05
street bailout,3.729144625606291e-05
tweeted,3.726170126831848e-05
subsidy,3.7216115474185e-05
pulled,3.720574610367035e-05
repay,3.720381354100322e-05
state wisconsin,3.7192992165596506e-05
state funding,3.705238135523821e-05
tax burden,3.7050267670659196e-05
said publicly,3.704388063924572e-05
authorizing,3.702728921335984e-05
new spending,3.6989774216717545e-05
ninth,3.6974240242222324e-05
department homeland,3.692945312180079e-05
minimumwage,3.6905547412286324e-05
major country,3.689883286391368e-05
victim,3.689319773718196e-05
eightyfive percent,3.686283214898165e-05
camera,3.685578589560492e-05
seventy,3.6792780698811156e-05
jumped,3.6791985061464744e-05
auto industry,3.674674812593281e-05
sen mark,3.672174852624489e-05
ask dont,3.665189272615743e-05
solar energy,3.657507124120506e-05
perfect,3.6541677170691376e-05
did year,3.6537914361970714e-05
json,3.648409977138238e-05
bar,3.643703265474165e-05
professional,3.6338435356220885e-05
los angeles,3.632436544747959e-05
gutted,3.63149470397325e-05
ranked th,3.630393172871414e-05
women make,3.6215781664078955e-05
used campaign,3.6209876401122645e-05
thats true,3.616065891190493e-05
insurance commissioner,3.614281234091159e-05
oversaw,3.605018541752009e-05
senate president,3.600464648832724e-05
knowledge,3.595974542904653e-05
modern history,3.590815697289366e-05
alternative,3.589875072925885e-05
mortgages,3.5893073889629844e-05
katrina,3.587626251157291e-05
marketplace,3.585611545262484e-05
united nations,3.581366310901224e-05
milwaukee police,3.5769667799991665e-05
investors,3.5768202396848556e-05
dont health,3.5757566531192954e-05
objective,3.5752326224712946e-05
budget surplus,3.564053156271727e-05
example,3.557782011164133e-05
median income,3.550814244502034e-05
american jobs,3.5507575717373125e-05
communist,3.550753672249171e-05
providing,3.549908605074134e-05
kinds,3.54928163221881e-05
obama passed,3.545927598336402e-05
transport,3.53554423193533e-05
iron,3.534635057199591e-05
inmates,3.531787882381596e-05
tom barrett,3.527964313765816e-05
says mark,3.525003529480456e-05
tells,3.5208179987824536e-05
cbo,3.513764487474318e-05
permission,3.512837440264964e-05
religious freedom,3.507294101672749e-05
nd,3.4988468429461735e-05
branch,3.497021983443462e-05
responded,3.481141541407314e-05
money state,3.4791499976973925e-05
missing,3.4779913004855306e-05
treatments,3.477027831821374e-05
senate opponent,3.4710939934325507e-05
laid workers,3.470522541502115e-05
appropriations,3.4699251584064306e-05
hardly,3.469829916936763e-05
struck,3.468037934626133e-05
deadly,3.465224613093261e-05
computer,3.465208727790718e-05
authorize,3.462200058890366e-05
damages,3.4587227230668295e-05
cut state,3.452274807810506e-05
institutions,3.452073030601932e-05
counted,3.4509745513737614e-05
